id_nesreca,klas_nesreca,upravna_enota,cas_nesreca,naselje_ali_izven,kategorija_cesta,oznaka_cesta_ali_naselje,tekst_cesta_ali_naselje,oznaka_odsek_ali_ulica,tekst_odsek_ali_ulica,stacionazna_ali_hisna_st,opis_prizorisce,vzrok_nesreca,tip_nesreca,vreme_nesreca,stanje_promet,stanje_vozisce,stanje_povrsina_vozisce,x,y,x_wgs84,y_wgs84
038483,B,5564,"1995-01-09 17:30:00",N,M,00010,"ŠENTILJ - DEKANI",00272,MARIBOR(MOST-PTUJSKA),NULL,R,PD,BT,J,N,SU,A,550119,156177,15.6487070398408,46.5477644584454
038484,B,5517,"1995-01-07 00:05:00",D,N,17104,PRADE,00001,"CESTA BRATSTVA",NULL,C,HI,ÈT,J,R,SU,A,NULL,NULL,NULL,NULL
038485,B,5517,"1995-01-16 09:30:00",N,L,93732,"ŠMARJE-MAREZIGE-SV ANTON",93732,"NI ODSEKOV",NULL,C,HI,PR,J,N,SP,A,399548,40811,13.7097932939954,45.5043077276305
038486,B,5517,"1995-01-14 15:25:00",D,L,93701,"SLAVČEK-LUKA KOPER",93701,"NI ODSEKOV",0004,C,HI,TO,J,N,SU,A,401548,44589,13.7346187016618,45.5385813260024
038487,B,5508,"1995-01-14 03:00:00",D,N,08014,"GORNJA RADGONA",00017,"PREŠERNOVA CESTA",NULL,C,HI,ÈT,J,R,SU,A,576280,170538,15.9921553013329,46.6745025345996
038488,B,5559,"1995-01-14 22:50:00",D,N,59040,VELENJE,00011,"EFENKOVA CESTA",NULL,R,HI,TV,O,N,SU,A,509895,135419,15.1237730727444,46.362780061507
038489,B,5520,"1995-01-11 23:10:00",N,L,94006,LAŠKO-ŠENTRUPERT-ŠENTJUR,00000,"NI ODSEKA",NULL,C,HI,ÈT,J,R,PP,A,522056,111097,15.2806941593611,46.1436730225468
038490,B,5559,"1995-01-14 22:30:00",D,N,59040,VELENJE,00021,"KIDRIČEVA CESTA",NULL,C,PV,TV,O,R,SU,A,508741,135658,15.108780293251,46.3649455908118
038491,B,5514,"1995-01-11 12:10:00",N,M,00001,"KORENSKO SEDLO - BREGANA",00206,JAVORNIK-ŽIROVNICA,NULL,C,HI,OS,J,N,SU,A,433112,141454,14.1251053286284,46.4137970983968
038492,B,5541,"1995-01-02 04:00:00",D,N,41038,POSTOJNA,00014,"KOLODVORSKA CESTA",NULL,C,PV,BT,O,R,MO,A,439810,70166,14.2213030520506,45.7730815204858
038494,B,5537,"1995-01-17 21:25:00",D,N,37075,"NOVA GORICA",00070,"VOJKOVA CESTA",NULL,R,SV,ÈT,J,R,SU,A,NULL,NULL,NULL,NULL
038495,B,5503,"1995-01-03 09:10:00",N,M,00010,"ŠENTILJ - DEKANI",00281,"STRANICE-VIŠNJA VAS",NULL,C,HI,TO,J,N,PN,A,524056,128489,15.3074541947804,46.300084086931
038496,H,5542,"1995-01-12 05:45:00",N,L,96210,"PTUJ - SAVCI",00000,"NI ODSEKOV",NULL,C,HI,PR,N,R,SP,A,567889,142760,15.8784553932347,46.4255198404442
038497,B,5524,"1995-01-17 15:40:00",D,N,25001,LJUBLJANA,25205,"ZALOŠKA CESTA",NULL,C,VR,NT,O,G,SU,A,NULL,NULL,NULL,NULL
038498,B,5524,"1995-01-14 14:40:00",N,A,000A1,"PREDOR KARAVANKE-BREGANA",00016,KOZARJE-VIČ,NULL,C,PV,BT,J,N,SU,A,458591,99307,14.4602425067881,46.0366633528002
038499,B,5536,"1995-01-10 21:45:00",D,N,36080,"MURSKA SOBOTA",00037,"SEVERJEVA ULICA",NULL,C,PD,ÈT,J,N,SU,A,588742,169434,16.1547944914265,46.6630442635238
038501,B,5536,"1995-01-12 10:30:00",D,V,36119,ŠALAMENCI,00000,"NI ULIC",NULL,C,PD,BT,O,R,SU,A,587829,176491,16.1442063230628,46.7266395550961
038502,P,5536,"1995-01-13 07:00:00",D,V,36011,BOREJCI,00000,"NI ULIC",NULL,C,HI,PP,J,R,SU,A,584494,170996,16.0995791460198,46.6776409846419
038504,L,5568,"1995-01-09 20:00:00",D,N,68016,"RUŠE-MARIBOR RUŠE",00050,"TOVARNIŠKA CESTA",0053,C,HI,ÈT,N,R,PN,A,NULL,NULL,NULL,NULL
038505,B,5568,"1995-01-13 06:55:00",D,R,0343C,"SELNICA - RUŠE",01439,SELNICA-RUŠE,0051,R,SV,TV,J,N,SU,O,539862,155847,15.5149356762641,46.5454759381001
038506,B,5536,"1995-01-15 02:30:00",D,V,36057,KRUPLIVNIK,00000,"NI ULIC",NULL,C,HI,OS,J,N,SU,O,584079,181964,16.0961525389768,46.7763477897023
038507,B,5558,"1995-01-05 18:00:00",D,N,58001,"BISTRICA PRI TRŽIČU",00005,"KOVORSKA CESTA",NULL,R,PD,ÈT,J,N,SU,A,445726,134456,14.2899889448232,46.3519786323039
038508,B,5524,"1995-01-06 13:40:00",D,N,25001,LJUBLJANA,25076,"KOTNIKOVA ULICA",NULL,C,PD,ÈT,O,N,SU,A,462760,101449,14.5139310779516,46.0561769767737
038509,L,5548,"1995-01-01 08:00:00",N,M,00012,"RUPA-KRVAVI POTOK-MEJA I",00355,PODGRAD-OBROV,NULL,C,HI,PR,O,R,MO,A,429517,44479,14.0927106177139,45.540997297206
038510,L,5524,"1995-01-01 07:40:00",D,N,25001,LJUBLJANA,25120,"POLJANSKA CESTA",NULL,R,SV,ÈT,D,R,MO,A,NULL,NULL,NULL,NULL
038511,B,5503,"1995-01-17 17:22:00",D,N,03011,CELJE,00095,"MARIBORSKA CESTA",NULL,C,PV,OP,O,G,SU,A,520938,120916,15.2666496738285,46.2320510069417
038512,B,5512,"1995-01-13 20:40:00",N,M,010-4,"POSTOJNA-PIVKA-MEJA RH",00343,IL.BISTRICA-RUPA,NULL,P,PR,BT,J,N,SU,A,441338,46372,14.2438364834333,45.5591314987559
038513,B,5524,"1995-01-10 08:05:00",D,R,0371A,"LJ. TOMAČEVSKA-KAJUHOVA",01434,TOMAČEVSKA-ŠMARTINSKA,0013,C,PV,NT,J,N,SU,A,465516,103081,14.5494280019211,46.0710063263342
038514,B,5512,"1995-01-16 11:40:00",D,N,12015,"ILIRSKA BISTRICA",00030,"VOJKOV DREVORED",NULL,R,PR,BT,J,R,SU,A,440743,47518,14.2360759445165,45.5693918952823
038515,B,5537,"1995-01-16 14:30:00",D,N,37075,"NOVA GORICA",00004,"CANKARJEVA ULICA",NULL,P,PV,OP,J,R,SU,A,395253,91770,13.6437939230301,45.9620753756771
038516,B,5524,"1995-01-11 18:10:00",D,N,25001,LJUBLJANA,24134,"TOPNIŠKA ULICA",NULL,R,SV,BT,J,N,SU,A,NULL,NULL,NULL,NULL
038517,B,5559,"1995-01-17 14:05:00",D,R,00342,"POLJANA-DOBRTEŠA VAS",01419,PESJE-VELENJE,0012,C,VR,NT,J,G,SU,A,507932,135072,15.0982568938036,46.3596828703483
038518,L,5537,"1995-01-13 22:30:00",N,R,00301,"PREDEL - RIBNICA",01008,UŠNIK-PLAVE,NULL,C,PR,ÈT,J,R,SU,A,394696,104668,13.6337546215529,46.0780072808714
038520,L,5502,"1995-01-17 18:15:00",N,R,00333,SOTESKA-OBREŽJE-MEJA,01207,"ČATEŽ OB SAVI-OBREŽJE",NULL,R,HI,ÈT,J,N,SU,A,547168,83358,15.6030134876113,45.8928435602071
038521,B,5559,"1995-01-17 17:13:00",D,M,010-8,"DRAVOGRAD-DOBOVEC-MEJA RH",01260,ZG.DOLIČ-VELENJE,0002,P,PV,BT,J,N,SU,A,509688,135042,15.1210754693397,46.3593910765995
038522,L,5524,"1995-01-12 04:15:00",D,N,25001,LJUBLJANA,27130,"VODNIKOVA CESTA",NULL,C,HI,ÈT,J,N,SU,A,461100,102404,14.492399955132,46.0646759918614
038523,B,5534,"1995-01-16 05:50:00",N,M,00004,"KARTELJEVO - METLIKA",00256,"NOVO MESTO(IMV)-METLIKA",NULL,C,HI,TV,O,N,SU,A,524461,56231,15.3090732513261,45.6499294225008
038524,B,5524,"1995-01-12 10:45:00",D,N,25001,LJUBLJANA,25175,"TRG OSVOBODILNE FRONTE",NULL,C,PV,TV,J,N,SU,A,462649,101624,14.5124827516768,46.0577453709853
038525,B,5524,"1995-01-11 15:10:00",D,V,28054,IG,00000,"NI ULIC",NULL,C,PR,BT,O,R,SU,M,464010,90312,14.530932753622,45.9560419632064
038527,B,5524,"1995-01-09 14:16:00",D,N,27019,MEDVODE,00022,"GORENJSKA CESTA",NULL,C,HI,NT,J,G,SU,A,454803,111546,14.4101347952154,46.1465355524366
038528,B,5557,"1995-01-02 17:40:00",D,V,57123,ODRGA,00000,"NI ULIC",NULL,C,HI,ÈT,O,N,SU,A,501538,84314,15.0150420380576,45.9030354665293
038529,B,5509,"1995-01-01 15:30:00",N,R,00331,"ŠKOFLJICA-NOVO MESTO",01195,"GROSUPLJE-IVANČNA GOR.",NULL,C,PD,BT,N,E,OS,O,485124,88339,14.8033703737399,45.9390830576782
038530,B,5524,"1995-01-18 07:10:00",N,A,00A10,"ŠENTILJ - DEKANI",00088,"TOMAČEVO-TITOVA CESTA",NULL,C,PR,OP,M,G,MO,A,463399,104467,14.5219546190451,46.0833652145758
038531,B,5509,"1995-01-12 15:50:00",N,M,00001,"KORENSKO SEDLO - BREGANA",00219,"IVANČNA GORICA-BIČ",NULL,C,VR,NT,J,E,SU,A,487080,87751,14.8286118970786,45.9338330637879
038532,B,5509,"1995-01-08 13:30:00",N,L,92937,"M KORINJ-KRIŽ Z AMB-ZAGR",92937,"NI ODSEKOV",NULL,C,SV,ÈT,O,E,SL,A,472292,82799,14.638210475409,45.8888321564287
038533,B,5557,"1995-01-09 11:30:00",D,V,57128,PEKEL-TREBNJE,00000,"NI ULIC",NULL,C,SV,OP,O,R,SU,A,500820,86183,15.0057901709118,45.9198530484857
038534,B,5524,"1995-01-12 15:15:00",D,M,00001,"KORENSKO SEDLO - BREGANA",00371,LJ(OBVOZNICA-DEL.DOM),0199,R,PV,BT,J,N,SU,A,460930,102930,14.4901591207534,46.0693986961832
038535,B,5543,"1995-01-10 15:30:00",N,L,92756,"REG CESTA-KINOJOSIPDOL",00000,"REGCESTA-KINO JOSIPDOL",NULL,C,HI,TV,S,R,SP,M,NULL,NULL,NULL,NULL
038536,P,5524,"1995-01-12 13:30:00",N,R,00324,"GORENJA VAS-ŠKOFLJICA",01146,VRHNIKA-PODPEČ,NULL,C,HI,ÈT,J,N,SU,A,455024,91691,14.4148852930016,45.9679144838715
038537,B,5537,"1995-01-14 21:00:00",D,N,37075,"NOVA GORICA",00009,"ERJAVČEVA ULICA",NULL,R,HI,NT,J,N,SU,A,395333,91053,13.6449830193886,45.9556381139948
038538,B,5524,"1995-01-12 19:20:00",D,N,25001,LJUBLJANA,25050,"HRADECKEGA CESTA",NULL,R,OS,OP,J,N,SU,A,NULL,NULL,NULL,NULL
038539,L,5529,"1995-01-14 19:20:00",D,V,29055,"SPODNJI KAMENŠČAK",00000,"NI ULIC",NULL,C,HI,TO,J,R,SP,A,590988,152913,16.1809057735116,46.514142354456
038540,L,5565,"1995-01-05 05:25:00",N,L,94111,ZAMARKOVA-ŠENTILJ,00000,"ZG PARTINJE-ŠENTILJ",NULL,C,HI,PR,S,R,SN,A,559686,160758,15.7740344222305,46.5881990601702
038541,L,5503,"1995-01-12 18:00:00",N,L,92338,"SLANCE - BUKOVŽLAK -MEJA",92338,SLANCE-BUKOVŽLAK-MEJA,NULL,C,HI,BT,J,R,SU,A,524693,123704,15.3154757305318,46.2570108938849
038542,B,5518,"1995-01-16 22:10:00",N,A,000A1,"PREDOR KARAVANKE-BREGANA",00009,"BRNIK - VODICE",NULL,C,SV,TO,O,R,SU,A,457042,119530,14.4383857132526,46.218512355277
038543,B,5557,"1995-01-11 00:05:00",D,V,57135,PRELESJE-TREBNJE,00000,"NI ULIC",NULL,C,HI,OS,O,R,SU,A,508393,91063,15.1035023990555,45.9637149653444
038544,B,5530,"1995-01-14 16:10:00",N,R,00378,POSTOJNA-TREBIJA,01374,LOGATEC-ŽIRI,NULL,C,HI,BT,J,R,SU,M,440322,88172,14.2256405304104,45.9351259963852
038545,B,5524,"1995-01-13 01:15:00",D,M,00001,"KORENSKO SEDLO - BREGANA",00371,LJ(OBVOZNICA-DEL.DOM),0124,C,HI,ÈT,J,R,SU,A,461051,102749,14.4917381381484,46.0677771840969
038546,B,5564,"1995-01-18 11:30:00",D,N,64033,MARIBOR,00662,"ZAGREBŠKA ULICA",NULL,C,PD,ÈT,O,N,SU,A,550788,154757,15.657275919912,46.5349401496419
038548,B,5514,"1995-01-14 17:15:00",N,M,00001,"KORENSKO SEDLO - BREGANA",00207,ŽIROVNICA-LESCE,NULL,C,PR,NT,J,R,SU,A,434782,138310,14.1472667555581,46.3856779468615
038549,B,5554,"1995-01-13 16:30:00",N,M,010-8,"DRAVOGRAD-DOBOVEC-MEJA RH",01275,ŠENTJUR-MESTINJE,NULL,C,HI,TO,O,N,SU,A,542881,120799,15.551116823188,46.2299809434315
038551,B,5555,"1995-01-16 13:10:00",N,M,010-0,"MEJA I-ROBIČ - KALCE",01006,IDRSKO-PERŠETI,NULL,C,HI,PR,J,N,PN,A,397459,118732,13.6664155142317,46.2049332135474
038552,L,5537,"1995-01-16 13:50:00",N,L,95732,"RD-STARA GORA-PRI BAJTI",00000,"NI ODSEKOV",NULL,C,SV,PR,J,R,SU,A,395698,89489,13.6500319221494,45.9416254115013
038553,B,5506,"1995-01-17 15:15:00",D,N,06020,DOMŽALE,00001,"AŠKERČEVA ULICA",NULL,C,PV,TO,J,R,SU,A,469134,109733,14.5957598031223,46.1310304732408
038554,B,5506,"1995-01-17 17:10:00",N,R,00371,LJUBLJANA-MEKINJE,01357,ŠENTJAKOB-DOMŽALE,NULL,C,HI,BT,J,N,SU,A,469031,109052,14.5944718671786,46.1248986912787
038555,B,5524,"1995-01-17 19:15:00",N,A,000A1,"PREDOR KARAVANKE-BREGANA",00015,BRDO-KOZARJE,NULL,C,SV,TO,M,N,SU,A,457594,99959,14.4473042961824,46.0424679087987
038556,L,5524,"1995-01-12 23:10:00",D,N,25001,LJUBLJANA,27116,"ŠIŠENSKA CESTA",NULL,C,HI,ÈT,J,R,SU,A,459972,102878,14.4777802549495,46.0688749386604
038557,B,5536,"1995-01-17 07:10:00",N,R,00350,"M.SOBOTA-GEDEROVCI-MEJA A",01298,"MURSKA SOBOTA-GEDEROVCI",NULL,C,VR,NT,M,N,MO,A,586126,169783,16.1206814230782,46.6665233321006
038559,B,5535,"1995-01-14 21:15:00",N,R,00340,ŠENTRUPERT-RINKA,01247,SOTESKA-MOZIRJE,NULL,C,SV,OP,J,R,SU,A,498361,132818,14.9738913956368,46.339442802789
038560,B,5508,"1995-01-05 11:30:00",D,V,08049,NEGOVA,00000,"NI ULIC",NULL,C,HI,TV,S,R,SN,A,572168,163271,15.937288093158,46.609586641732
038561,B,5524,"1995-01-12 15:20:00",D,N,25001,LJUBLJANA,27122,"TUGOMERJEVA ULICA",NULL,C,PV,OP,J,N,SU,A,460521,103089,14.4848590011203,46.0708055309071
038562,B,5560,"1995-01-08 02:35:00",N,R,00324,"GORENJA VAS-ŠKOFLJICA",01145,LJUBLJANICA-VRHNIKA,NULL,C,PR,BT,N,N,SU,A,442202,98452,14.2486317951028,46.0277751642566
038563,B,5524,"1995-01-13 07:20:00",D,N,25001,LJUBLJANA,27315,"ULICA BRATOV KOMEL",NULL,R,PD,ÈT,O,N,SU,A,NULL,NULL,NULL,NULL
038564,B,5524,"1995-01-13 07:50:00",D,M,00010,"ŠENTILJ - DEKANI",00296,ČRNUČE-LJ(OBVOZNICA),0173,C,VR,NT,J,G,SU,A,462764,104509,14.5137410614418,46.0837084604994
038565,B,5519,"1995-01-18 07:15:00",D,V,19174,VRBINA,00000,"NI ULIC",NULL,C,PV,OP,J,R,SU,A,540470,88330,15.5171243206241,45.938001213
038567,B,5560,"1995-01-10 14:10:00",N,M,00010,"ŠENTILJ - DEKANI",00300,BREZOVICA-VRHNIKA,NULL,C,VR,TV,J,N,SU,A,448249,94571,14.3271587604753,45.9933448283995
038569,P,5524,"1995-01-13 10:35:00",D,N,25001,LJUBLJANA,25145,"ROZMANOVA ULICA",NULL,R,PD,ÈT,O,N,SU,A,462954,100952,14.5164771978957,46.0517160159407
038570,B,5510,"1995-01-13 12:15:00",D,M,00001,"KORENSKO SEDLO - BREGANA",00215,KARL.MOST-ŠKOFLJICA,0136,C,PV,OP,J,G,SU,A,465578,95823,14.5507589816635,46.0057075002818
038571,B,5524,"1995-01-13 13:15:00",D,N,25001,LJUBLJANA,27106,"RUSKA ULICA",NULL,R,PR,OP,O,N,SU,A,461656,101908,14.499626633417,46.0602451009577
038572,B,5524,"1995-01-13 17:25:00",D,M,00010,"ŠENTILJ - DEKANI",00370,LJ(OBVOZNICA-VILHAR),0125,R,PD,OS,O,R,SU,A,462629,103757,14.5120552142707,46.0769351824993
038573,B,5524,"1995-01-14 03:10:00",D,N,25001,LJUBLJANA,25099,"METELKOVA ULICA",NULL,C,HI,ÈT,J,R,SU,A,462853,101345,14.5151411211403,46.0552463760357
038574,B,5524,"1995-01-14 06:55:00",N,A,000A1,"PREDOR KARAVANKE-BREGANA",00010,"VODICE - ŠMARTNO",NULL,C,HI,ÈT,J,R,SU,A,460543,113602,14.4842616749351,46.1653925769283
038575,L,5521,"1995-01-05 05:30:00",D,V,21040,SELCE-LENART,00000,"NI ULIC",NULL,C,SV,ÈT,S,R,SN,A,563227,152376,15.8191029246475,46.5124744005937
038576,B,5564,"1995-01-16 15:50:00",D,N,64033,MARIBOR,00037,"BOROVA VAS",NULL,C,PV,BT,J,R,SU,A,548030,155785,15.6214282640288,46.5443891814477
038577,B,5524,"1995-01-14 11:10:00",D,M,00010,"ŠENTILJ - DEKANI",00370,LJ(OBVOZNICA-VILHAR),0101,R,PD,BT,J,N,SU,A,462590,103562,14.5115665016352,46.0751785881697
038579,B,5524,"1995-01-14 11:10:00",D,N,25001,LJUBLJANA,25162,"ŠMARTINSKA CESTA",NULL,C,PV,BT,J,N,SU,A,NULL,NULL,NULL,NULL
038580,B,5524,"1995-01-07 20:30:00",D,N,25001,LJUBLJANA,27021,"DERČEVA ULICA",NULL,R,OS,OS,J,N,SU,A,NULL,NULL,NULL,NULL
038581,B,5524,"1995-01-14 12:30:00",D,N,25001,LJUBLJANA,25192,"VODNIKOV TRG",NULL,C,PV,BT,J,R,SU,A,462390,100830,14.5091988498106,46.0505872968321
038582,P,5524,"1995-01-15 02:10:00",D,N,25001,LJUBLJANA,25100,"MIKLOŠIČEVA CESTA",NULL,C,PD,ÈT,O,N,SU,A,462300,101407,14.5079897853252,46.0557736603794
038583,B,5521,"1995-01-12 09:30:00",D,V,21003,BRENGOVA,00000,"NI ULIC",NULL,C,HI,BT,J,R,SU,A,570749,157867,15.9179449797079,46.5611252285802
038584,B,5521,"1995-01-13 23:00:00",D,V,21069,"ZGORNJA ŠČAVNICA",00000,"NI ULIC",NULL,C,HI,PR,J,R,SU,A,565911,168478,15.8563533102212,46.6570666011893
038585,B,5524,"1995-01-13 16:00:00",D,N,25001,LJUBLJANA,24219,"AVŠIČEVA CESTA",NULL,C,HI,PR,J,R,SU,A,460914,106194,14.4896815931757,46.0987642746833
038586,H,5564,"1995-01-17 18:10:00",N,M,010-1,"POČEHOVA - LENDAVA",00314,POČEHOVA-LENART,NULL,C,PD,BT,J,N,SU,A,555092,161099,15.7141301309995,46.5916565718045
038587,P,5524,"1995-01-14 19:20:00",D,M,00010,"ŠENTILJ - DEKANI",00296,ČRNUČE-LJ(OBVOZNICA),0307,R,PD,ÈT,O,N,SU,A,463036,106304,14.5171169854414,46.0998731892646
038588,B,5564,"1995-01-17 14:15:00",N,A,00A10,"ŠENTILJ - DEKANI",00036,FRAM-SL.BISTRICA,NULL,C,PR,OP,J,N,SU,A,550109,144807,15.6473616193498,46.4454781863985
038589,B,5524,"1995-01-15 00:35:00",D,N,25001,LJUBLJANA,25171,"TRDINOVA ULICA",NULL,R,PD,BT,J,R,SU,A,462222,101364,14.5069852302531,46.0553824389519
038590,B,5564,"1995-01-17 05:15:00",N,A,00A10,"ŠENTILJ - DEKANI",00037,SL.BISTRICA-SL.KONJICE,NULL,C,SV,BT,J,N,SU,A,542364,136803,15.5458436280018,46.3739961613481
038591,B,5564,"1995-01-13 13:30:00",D,N,64002,BRESTERNICA,00020,"PRI ŠOLI",NULL,C,PD,BT,O,R,SU,A,545064,158523,15.5830204017583,46.5692244204077
038592,B,5564,"1995-01-08 00:30:00",D,N,64009,DOGOŠE,00009,"ULICA KIRBIŠEVIH",NULL,C,PV,TV,O,R,MO,A,NULL,NULL,NULL,NULL
038593,B,5564,"1995-01-11 13:30:00",D,N,64033,MARIBOR,00258,"LJUBLJANSKA ULICA",NULL,C,PV,BT,J,R,SU,A,NULL,NULL,NULL,NULL
038594,B,5564,"1995-01-13 03:50:00",D,N,64033,MARIBOR,00297,"MLADINSKA ULICA",NULL,R,HI,TO,J,R,SP,O,NULL,NULL,NULL,NULL
038595,B,5564,"1995-01-06 17:15:00",D,R,0343B,MARIBOR-PUŠČAVA,01431,MARIBOR-RUŠE,0012,C,SV,OP,O,N,MO,A,548923,156483,15.6331443984062,46.5506046593596
038596,B,5564,"1995-01-11 16:35:00",D,N,64033,MARIBOR,00049,"CESTA XIV.DIVIZIJE",NULL,R,PD,BT,J,N,MO,A,550887,156890,15.6587985667847,46.554121459733
038597,B,5547,"1995-01-01 14:30:00",D,V,47087,RAZBOR-SEVNICA,00000,"NI ULIC",NULL,P,PV,TO,J,N,MO,A,520226,101708,15.2566145219244,46.0592528105238
038598,B,5554,"1995-01-11 14:35:00",N,L,97449,"ROG SL-TEKAČEVO-RODNE",00000,"NI ODSEKOV",NULL,C,HI,TV,J,N,SP,A,549013,121066,15.6306372358028,46.2319722085599
038599,B,5508,"1995-01-17 15:20:00",D,N,08014,"GORNJA RADGONA",00012,"MARIBORSKA CESTA",NULL,C,PV,BT,J,N,SU,A,NULL,NULL,NULL,NULL
038600,B,5524,"1995-01-03 16:00:00",D,N,25001,LJUBLJANA,24002,"BELOKRANJSKA ULICA",NULL,C,PV,OP,J,R,SU,A,463515,102256,14.5236256342779,46.063478773733
038601,H,5506,"1995-01-14 18:20:00",N,L,92602,MENGEŠ-TOPOL-SUHADO-MOSTE,00000,"NI ODSEKOV",NULL,C,SV,ÈT,J,N,SU,A,466633,114655,14.5630446401548,46.1751950456338
038602,L,5548,"1995-01-07 17:50:00",N,L,96838,SEŽANA-LIPICA-ŠKIBINI,00000,"NI ODSEKOV",NULL,C,PR,ÈT,J,R,SU,A,413454,60499,13.8842035740069,45.683302386545
038603,L,5562,"1995-01-18 12:30:00",D,V,62062,POLZELA,00000,"NI ULIC",NULL,C,PD,BT,J,N,SU,A,506273,126155,15.0765861950611,46.2794725165227
038604,B,5524,"1995-01-03 08:00:00",D,N,25001,LJUBLJANA,24030,"GOGALOVA ULICA",NULL,K,PV,BT,J,R,SU,A,462573,104692,14.5112569717104,46.0853444004416
038606,B,5524,"1995-01-04 08:25:00",D,N,25001,LJUBLJANA,24168,"ALLENDEJEVA ULICA",NULL,C,PV,OS,J,R,SU,A,NULL,NULL,NULL,NULL
038607,B,5518,"1995-01-16 09:30:00",D,N,18035,KRANJ,00007,"BLEIWEISOVA CESTA",NULL,R,PD,BT,O,N,SU,A,450585,122480,14.3543861504643,46.2446106925011
038609,B,5518,"1995-01-16 20:30:00",D,M,00001,"KORENSKO SEDLO - BREGANA",00210,KR(ISKRA)-LABORE,0000,C,PV,TV,J,R,SU,A,450547,120899,14.3540603321284,46.2303842338707
038611,P,5518,"1995-01-13 10:30:00",N,R,00319,"ZG JEZERSKO-ŽELIN",01107,PREDDVOR-KR(PRIMSKOVO),NULL,C,SV,PR,J,N,SU,A,453939,124611,14.3976678002808,46.2640199474077
038612,B,5517,"1995-01-16 10:00:00",D,L,93701,"SLAVČEK-LUKA KOPER",93701,"NI ODSEKOV",0004,R,PD,BT,J,N,SU,A,401414,44927,13.7328350037403,45.541602991281
038614,B,5524,"1995-01-08 22:10:00",D,N,25001,LJUBLJANA,24152,"VODOVODNA CESTA",NULL,R,HI,NT,J,R,SU,A,462041,103373,14.5044844811079,46.0734475822762
038615,B,5518,"1995-01-13 10:15:00",N,R,00322,ŽIROVNICA-TRZIN,01136,KRANJ-SP.BRNIK,NULL,C,PR,TO,J,N,SU,A,455026,121715,14.4120465039861,46.2380388949759
038616,B,5538,"1995-01-13 15:05:00",N,R,00331,"ŠKOFLJICA-NOVO MESTO",01198,"TREBNJE-NOVO MESTO",NULL,C,VR,NT,J,G,SU,A,512235,74368,15.1526600793637,45.8134423177039
038617,P,5518,"1995-01-13 00:45:00",D,N,18035,KRANJ,00067,"PARTIZANSKA CESTA",NULL,C,HI,TO,J,R,SU,A,451213,122918,14.3624837727124,46.2485969136734
038618,B,5538,"1995-01-16 23:00:00",D,V,38211,PAHA,00000,"NI ULIC",NULL,C,PV,OP,J,N,SU,M,NULL,NULL,NULL,NULL
038619,B,5564,"1995-01-05 05:50:00",D,N,64066,"SPODNJI DUPLEK",00009,"KORENSKA CESTA",NULL,C,HI,OS,S,R,SP,A,NULL,NULL,NULL,NULL
038620,B,5518,"1995-01-14 14:00:00",N,R,00322,ŽIROVNICA-TRZIN,01136,KRANJ-SP.BRNIK,NULL,C,VR,NT,J,N,SU,A,458527,121058,14.4574974889736,46.2323524285328
038621,H,5542,"1995-01-05 10:25:00",D,V,42053,GORIŠNICA,00000,"NI ULIC",NULL,R,PD,BT,O,N,SN,A,578161,141472,16.0118666981749,46.4128290692066
038622,B,5524,"1995-01-10 00:10:00",D,N,25001,LJUBLJANA,24086,"NOVAKOVA ULICA",NULL,C,OS,TV,O,R,SU,A,463195,101935,14.5195147292537,46.060573370714
038624,B,5518,"1995-01-14 16:45:00",D,N,18035,KRANJ,00083,RUPA,NULL,C,HI,ÈT,J,N,SU,A,451464,123710,14.3656565797492,46.2557403482052
038625,B,5548,"1995-01-09 14:15:00",N,L,96805,"KRAJNA VAS-ŠIBELJI",00000,"NI ODSEKOV",NULL,R,VR,NT,S,N,SU,A,406776,71236,13.7964198449727,45.7790233015476
038626,B,5518,"1995-01-15 12:00:00",D,N,18035,KRANJ,00067,"PARTIZANSKA CESTA",NULL,C,SV,BT,J,R,SU,A,451712,123402,14.3689048368741,46.2529871869223
038627,L,5518,"1995-01-15 14:10:00",D,N,18035,KRANJ,00130,"ZLATO POLJE",NULL,C,HI,PP,J,N,SU,A,450118,122823,14.3482940341193,46.2476621720351
038628,B,5542,"1995-01-14 13:45:00",D,V,42054,GRADIŠČA,00000,"NI ULIC",NULL,C,HI,ÈT,J,R,SP,M,574166,135027,15.9588930239464,46.3552996748486
038629,B,5549,"1995-01-14 11:55:00",N,L,97753,SG-PODGORJE-ŠMIKLAVŽ,00000,"NI ODSEKOV",NULL,C,PD,BT,J,N,SU,A,NULL,NULL,NULL,NULL
038630,B,5524,"1995-01-11 22:15:00",D,N,25001,LJUBLJANA,25162,"ŠMARTINSKA CESTA",NULL,C,PV,BT,J,R,SU,A,NULL,NULL,NULL,NULL
038631,B,5518,"1995-01-16 07:00:00",N,R,00319,"ZG JEZERSKO-ŽELIN",01108,KR(PRIMSKOVO-LABORE),NULL,C,SV,TO,O,N,PP,A,451256,120716,14.3632705941657,46.228789406989
038632,L,5503,"1995-01-12 18:15:00",D,M,00010,"ŠENTILJ - DEKANI",00282,"VIŠNJA VAS-CELJE",0069,C,PD,ÈT,J,N,SU,A,521601,121877,15.2752884999372,46.2406768515182
